repo,file,total_ccn,max_ccn,function_count,total_nloc,n_revs,hotspot_score
posx-ugaoo-backend,src/api/admin/upload-s3/route.ts,2,2,1,16,1,2
posx-ugaoo-backend,src/api/admin/discard-gatepass/route.ts,2,2,1,14,1,2
posx-ugaoo-backend,src/api/admin/cms/[id]/route.ts,2,2,1,20,1,2
posx-ugaoo-backend,src/api/admin/get-product/[itemCode]/[storeId]/route.ts,2,2,1,16,1,2
posx-ugaoo-backend,src/api/admin/assortment/import/route.ts,2,2,1,19,1,2
posx-ugaoo-backend,src/api/admin/grn/[id]/complete/route.ts,2,2,1,19,1,2
posx-ugaoo-backend,src/api/admin/grn/[id]/reset-scanning/route.ts,2,2,1,32,1,2
posx-ugaoo-backend,src/api/admin/order-detail/mop-report/route.ts,2,2,1,20,1,2
posx-ugaoo-backend,src/subscribers/reset-password.ts,1,1,1,20,2,2
posx-ugaoo-backend,src/modules/shopify-collection/migrations/Migration20260310085441.ts,2,1,2,9,1,2
posx-ugaoo-backend,src/modules/pincode/migrations/Migration20260310085438.ts,2,1,2,7,1,2
posx-ugaoo-backend,src/modules/pos-cart/migrations/Migration20260312095047.ts,2,1,2,13,1,2
posx-ugaoo-backend,src/modules/pos-cart/migrations/Migration20260331114112.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/pos-cart/migrations/Migration20260511070931.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/pos-cart/migrations/Migration20260316112546.ts,2,1,2,8,1,2
posx-ugaoo-backend,src/modules/pos-cart/migrations/Migration20260413061740.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/pos-cart/migrations/Migration20260623121633.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/pos-cart/migrations/Migration20260411100000.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/pos-device/migrations/Migration20260624000000.ts,2,1,2,27,1,2
posx-ugaoo-backend,src/modules/footfall/migrations/Migration20260310085430.ts,2,1,2,7,1,2
posx-ugaoo-backend,src/modules/credit-note/migrations/Migration20260310085427.ts,2,1,2,13,1,2
posx-ugaoo-backend,src/modules/store-details/migrations/Migration20260415120000.ts,2,1,2,12,1,2
posx-ugaoo-backend,src/modules/store-details/migrations/Migration20260408044643.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/store-details/migrations/Migration20260310085446.ts,2,1,2,9,1,2
posx-ugaoo-backend,src/modules/store-coupon/migrations/Migration20260507043409.ts,2,1,2,11,1,2
posx-ugaoo-backend,src/modules/store-coupon/migrations/Migration20260310085445.ts,2,1,2,19,1,2
posx-ugaoo-backend,src/modules/store-coupon/migrations/Migration20260708175945.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/store-coupon/migrations/Migration20260512103318.ts,2,1,2,19,1,2
posx-ugaoo-backend,src/modules/store-coupon/migrations/Migration20260505120426.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/store-coupon/migrations/Migration20260505054158.ts,2,1,2,17,1,2
posx-ugaoo-backend,src/modules/global-config/migrations/Migration20260310085433.ts,2,1,2,7,1,2
posx-ugaoo-backend,src/modules/cms/migrations/Migration20260326122218.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/cms/migrations/Migration20260323072809.ts,2,1,2,16,1,2
posx-ugaoo-backend,src/modules/cms/migrations/Migration20260327093541.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/cms/migrations/Migration20260411074706.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/online-coupon/migrations/Migration20260402064956.ts,2,1,2,7,1,2
posx-ugaoo-backend,src/modules/shopify-product/migrations/Migration20260310085442.ts,2,1,2,12,1,2
posx-ugaoo-backend,src/modules/assortment/migrations/Migration20260506000000.ts,2,1,2,21,1,2
posx-ugaoo-backend,src/modules/assortment/migrations/Migration20260505054157.ts,2,1,2,19,1,2
posx-ugaoo-backend,src/modules/assortment/migrations/Migration20260506100126.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/assortment/models/assortment-product.ts,1,1,1,3,2,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260608080447.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260331114602.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260310085434.ts,2,1,2,41,1,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260319104202.ts,2,1,2,8,1,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260706064248.ts,2,1,2,8,1,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260321002511.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260320024434.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260325071103.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260512145054.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260325000000.ts,2,1,2,8,1,2
posx-ugaoo-backend,src/modules/order-detail/migrations/Migration20260319113912.ts,2,1,2,12,1,2
posx-ugaoo-backend,src/modules/employee/migrations/Migration20260817100000.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/employee/migrations/Migration20260623110806.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/employee/migrations/Migration20260310085429.ts,2,1,2,11,1,2
posx-ugaoo-backend,src/modules/pos-inventory/migrations/Migration20260320100000.ts,2,1,2,12,1,2
posx-ugaoo-backend,src/modules/pos-inventory/migrations/Migration20260401095205.ts,2,1,2,8,1,2
posx-ugaoo-backend,src/modules/pos-inventory/migrations/Migration20260430225047.ts,2,1,2,10,1,2
posx-ugaoo-backend,src/modules/pos-inventory/migrations/Migration20260430230155.ts,2,1,2,8,1,2
posx-ugaoo-backend,src/modules/pos-inventory/migrations/Migration20260310085439.ts,2,1,2,41,1,2
posx-ugaoo-backend,src/modules/pos-inventory/migrations/Migration20260319100603.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/pos-inventory/models/grn-item.ts,1,1,1,3,2,2
posx-ugaoo-backend,src/modules/pos-inventory/models/stn-item.ts,1,1,1,3,2,2
posx-ugaoo-backend,src/modules/combo/migrations/Migration20260318052934.ts,2,1,2,13,1,2
posx-ugaoo-backend,src/modules/system-config/migrations/Migration20260310085449.ts,2,1,2,7,1,2
posx-ugaoo-backend,src/modules/payment-details/migrations/Migration20260319165542.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/payment-details/migrations/Migration20260629085138.ts,2,1,2,12,1,2
posx-ugaoo-backend,src/modules/payment-details/migrations/Migration20260415120001.ts,2,1,2,10,1,2
posx-ugaoo-backend,src/modules/payment-details/migrations/Migration20260627100212.ts,2,1,2,6,1,2
posx-ugaoo-backend,src/modules/payment-details/migrations/Migration20260310085436.ts,2,1,2,7,1,2
posx-ugaoo-backend,src/modules/payment-details/migrations/Migration20260627090306.ts,2,1,2,8,1,2
posx-ugaoo-backend,src/modules/payment-details/migrations/Migration20260512101337.ts,2,1,2,6,1,2
posx-ugaoo-store,src/providers/redux-provider.tsx,2,2,1,15,1,2
posx-ugaoo-store,src/libs/constants.ts,1,1,1,5,2,2
posx-ugaoo-store,src/components/exchange/missing-free-line-dialog.tsx,1,1,1,8,2,2
posx-ugaoo-store,src/components/app/order/steps/payment-details/snapmint-form/schema.ts,1,1,1,2,2,2
posx-ugaoo-store,src/components/app/coupons/coupons-sort.tsx,1,1,1,6,2,2
posx-ugaoo-store,src/components/app/coupons/coupons-filter.tsx,1,1,1,7,2,2
posx-ugaoo-store,src/components/app/cms/schema.ts,1,1,1,2,2,2
posx-ugaoo-store,src/components/app/cms/cms-sort.tsx,1,1,1,6,2,2
posx-ugaoo-store,src/components/app/orders/orders-sort.tsx,1,1,1,6,2,2
posx-ugaoo-store,src/components/app/employees/employees-filter.tsx,1,1,1,10,2,2
posx-ugaoo-store,src/components/app/employees/employees-sort.tsx,1,1,1,6,2,2
posx-ugaoo-store,src/components/primitives/radio-group.tsx,2,1,2,31,1,2
posx-ugaoo-store,src/components/primitives/command.tsx,2,1,2,34,1,2
posx-ugaoo-store,src/components/primitives/skeleton.tsx,1,1,1,11,2,2
posx-ugaoo-store,src/components/screen-loader.tsx,1,1,1,7,2,2
posx-ugaoo-store,src/pages/exchanges/payment-details/index.tsx,1,1,1,8,2,2
posx-ugaoo-store,src/pages/cms/add.tsx,1,1,1,7,2,2
posx-ugaoo-store,src/pages/inventory/sku-request-csv-import.tsx,1,1,1,22,2,2
posx-ugaoo-store,src/pages/inventory/inbound.tsx,1,1,1,9,2,2
posx-ugaoo-store,src/pages/home.tsx,1,1,1,3,2,2
posx-ugaoo-store,src/pages/not-found.tsx,1,1,1,15,2,2
posx-ugaoo-store,src/store/apis/pos-device.request.ts,1,1,1,6,2,2
posx-comet-admin,src/providers/keybind-provider/types.ts,1,1,1,2,1,1
posx-comet-admin,src/providers/keybind-provider/keybind-context.tsx,1,1,1,1,1,1
posx-comet-admin,src/providers/search-provider/search-context.tsx,1,1,1,1,1,1
posx-comet-admin,src/providers/sidebar-provider/sidebar-context.tsx,1,1,1,1,1,1
posx-comet-admin,src/providers/router-provider/router-provider.tsx,1,1,1,3,1,1
posx-comet-admin,src/components/layout/public-layout/public-layout.tsx,1,1,1,3,1,1
posx-comet-admin,src/components/modals/stacked-modal-provider/stacked-modal-context.tsx,1,1,1,1,1,1
posx-comet-admin,src/components/utilities/visually-hidden/visually-hidden.tsx,1,1,1,3,1,1
posx-comet-admin,src/components/common/action-menu/action-menu.tsx,1,1,1,2,1,1
posx-comet-admin,src/components/common/sidebar-link/sidebar-link.tsx,1,1,1,30,1,1
posx-comet-admin,src/components/common/progress-bar/progress-bar.tsx,1,1,1,22,1,1
posx-comet-admin,src/components/common/sortable-tree/sortable-tree-item.tsx,1,1,1,17,1,1
posx-comet-admin,src/components/common/link-button/link-button.tsx,1,1,1,20,1,1
posx-comet-admin,src/components/table/table-cells/promotion/status-cell/status-cell.tsx,1,1,1,4,1,1
posx-comet-admin,src/components/table/table-cells/common/placeholder-cell/placeholder-cell.tsx,1,1,1,7,1,1
posx-comet-admin,src/components/localization/localized-table-pagination/localized-table-pagination.tsx,1,1,1,11,1,1
posx-comet-admin,src/components/inputs/percentage-input/percentage-input.tsx,1,1,1,25,1,1
posx-comet-admin,src/components/inputs/handle-input/handle-input.tsx,1,1,1,16,1,1
posx-comet-admin,src/components/data-grid/context/data-grid-context.tsx,1,1,1,3,1,1
posx-comet-admin,src/components/data-grid/components/data-grid-cell-container.tsx,1,1,1,9,1,1
posx-comet-admin,src/components/data-grid/hooks/use-data-grid-duplicate-cell.tsx,1,1,1,9,1,1
posx-comet-admin,src/components/data-grid/helpers/create-data-grid-column-helper.ts,1,1,1,10,1,1
posx-comet-admin,src/components/data-grid/types.ts,1,1,1,2,1,1
posx-comet-admin,src/hooks/table/filters/use-collection-table-filters.tsx,1,1,1,4,1,1
posx-comet-admin,src/hooks/table/filters/use-product-tag-table-filters.tsx,1,1,1,4,1,1
posx-comet-admin,src/hooks/table/filters/use-product-type-table-filters.tsx,1,1,1,4,1,1
posx-comet-admin,src/hooks/table/filters/use-promotion-table-filters.tsx,1,1,1,8,1,1
posx-comet-admin,src/lib/data/currencies.ts,1,1,1,3,1,1
posx-comet-admin,src/lib/order-item.ts,1,1,1,3,1,1
posx-comet-admin,src/lib/format-currency.ts,1,1,1,7,1,1
posx-comet-admin,src/lib/rma.ts,1,1,1,14,1,1
posx-comet-admin,src/lib/is-fetch-error.ts,1,1,1,3,1,1
posx-comet-admin,src/routes/customers/customer-create/customer-create.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/customers/customers-add-customer-group/customer-add-customer-groups.tsx,1,1,1,8,1,1
posx-comet-admin,src/routes/customers/customer-list/customer-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/regions/region-list/region-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/manual-payment-entry/manual-payment-entry-list/manual-payment-entry-list.tsx,1,1,1,26,1,1
posx-comet-admin,src/routes/manual-payment-entry/manual-payment-entry-create/manual-payment-entry-create.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/products/product-create/components/product-create-inventory-kit-form/product-create-inventory-kit-form.tsx,1,1,1,11,1,1
posx-comet-admin,src/routes/products/product-create/components/product-create-organize-form/product-create-organize-form.tsx,1,1,1,16,1,1
posx-comet-admin,src/routes/products/product-import/helpers/import-template.ts,1,1,1,3,1,1
posx-comet-admin,src/routes/products/product-export/components/export-filters.tsx,1,1,1,15,1,1
posx-comet-admin,src/routes/products/product-list/product-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/price-lists/price-list-list/components/price-list-list-table/price-list-list-table-actions.tsx,1,1,1,30,1,1
posx-comet-admin,src/routes/price-lists/price-list-list/components/price-list-list-table/use-pricing-table-filters.tsx,1,1,1,4,1,1
posx-comet-admin,src/routes/price-lists/price-list-list/price-list-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/sales-channels/sales-channel-list/sales-channel-list.tsx,1,1,1,14,1,1
posx-comet-admin,src/routes/sales-channels/sales-channel-create/sales-channel-create.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/workflow-executions/workflow-execution-list/workflow-execution-list.tsx,1,1,1,14,1,1
posx-comet-admin,src/routes/reservations/reservation-create/reservation-create.tsx,1,1,1,9,1,1
posx-comet-admin,src/routes/reservations/reservation-list/reservation-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/api-key-management/api-key-management-create/api-key-management-create.tsx,1,1,1,9,1,1
posx-comet-admin,src/routes/api-key-management/api-key-management-list/components/api-key-management-list-table/use-api-key-management-table-filters.tsx,1,1,1,11,1,1
posx-comet-admin,src/routes/api-key-management/api-key-management-list/api-key-management-list.tsx,1,1,1,16,1,1
posx-comet-admin,src/routes/footfall/footfall-list/footfall-list.tsx,1,1,1,15,1,1
posx-comet-admin,src/routes/product-variants/product-variant-detail/components/variant-inventory-section/inventory-actions.tsx,1,1,1,18,1,1
posx-comet-admin,src/routes/roles/role-list/role-list.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/permissions/permission-list/permission-list.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/customer-groups/customer-group-create/customer-group-create.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/customer-groups/customer-group-list/customer-group-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/customer-groups/customer-group-add-customers/customer-group-add-customers.tsx,1,1,1,8,1,1
posx-comet-admin,src/routes/return-reasons/return-reason-create/return-reason-create.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/return-reasons/return-reason-list/return-reason-list.tsx,1,1,1,16,1,1
posx-comet-admin,src/routes/global-config/global-config-create/components/global-config-info-create-form/basic-info-create-form.tsx,1,1,1,31,1,1
posx-comet-admin,src/routes/global-config/global-config-list/global-config-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/global-config/global-config-detail/components/global-config-info-section.tsx,1,1,1,30,1,1
posx-comet-admin,src/routes/promotions/common/edit-rules/components/edit-rules-form/edit-rules-form.tsx,1,1,1,44,1,1
posx-comet-admin,src/routes/promotions/promotion-list/promotions-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/promotions/promotion-create/promotion-create.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/locations/location-list/components/location-list-header/location-list-header.tsx,1,1,1,16,1,1
posx-comet-admin,src/routes/locations/location-create/location-create.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/inventory/inventory-detail/components/inventory-item-attributes/attributes-section.tsx,1,1,1,27,1,1
posx-comet-admin,src/routes/inventory/inventory-detail/components/inventory-item-reservations.tsx,1,1,1,16,1,1
posx-comet-admin,src/routes/inventory/inventory-detail/components/inventory-item-location-levels.tsx,1,1,1,14,1,1
posx-comet-admin,src/routes/inventory/inventory-list/inventory-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/users/user-invite/user-invite.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/users/user-list/user-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/campaign-coupons/campaign-list/campaign-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/inter-store/inter-store-list/inter-store-list.tsx,1,1,1,15,1,1
posx-comet-admin,src/routes/shipping-profiles/shipping-profiles-list/shipping-profile-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/shipping-profiles/shipping-profile-create/shipping-profile-create.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/product-types/product-type-create/product-type-create.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/product-types/product-type-detail/components/product-type-general-section/product-type-general-section.tsx,1,1,1,33,1,1
posx-comet-admin,src/routes/product-types/product-type-list/components/product-type-list-table/product-table-row-actions.tsx,1,1,1,30,1,1
posx-comet-admin,src/routes/product-types/product-type-list/product-type-list.tsx,1,1,1,13,1,1
posx-comet-admin,src/routes/campaigns/campaign-detail/components/campaign-configuration-section/campaign-configuration-section.tsx,1,1,1,28,1,1
posx-comet-admin,src/routes/campaigns/campaign-list/campaign-list.tsx,1,1,1,14,1,1
posx-comet-admin,src/routes/campaigns/campaign-create/campaign-create.tsx,1,1,1,7,1,1
posx-comet-admin,src/routes/gift-card-top-up/gift-card-top-up-list/gift-card-top-up-list.tsx,1,1,1,15,1,1
posx-comet-admin,src/routes/orders/order-create-return/components/add-return-items-table/use-return-item-table-filters.tsx,1,1,1,26,1,1
posx-comet-admin,src/routes/orders/order-create-edit/components/add-order-edit-items-table/use-order-edit-item-table-filters.tsx,1,1,1,16,1,1
posx-comet-admin,src/routes/orders/order-create-claim/components/add-claim-items-table/use-claim-item-table-filters.tsx,1,1,1,26,1,1
posx-comet-admin,src/routes/orders/order-create-claim/components/claim-create-form/item-placeholder.tsx,1,1,1,11,1,1
posx-comet-admin,src/routes/orders/order-create-claim/components/add-claim-outbound-items-table/use-claim-outbound-item-table-filters.tsx,1,1,1,16,1,1
posx-comet-admin,src/routes/orders/order-create-exchange/components/add-exchange-outbound-items-table/use-exchange-outbound-item-table-filters.tsx,1,1,1,16,1,1
posx-comet-admin,src/routes/orders/order-create-exchange/components/add-exchange-inbound-items-table/use-exchange-item-table-filters.tsx,1,1,1,16,1,1
posx-comet-admin,src/routes/orders/order-list/order-list.tsx,1,1,1,14,1,1
posx-comet-admin,src/routes/orders/order-detail/components/order-activity-section/order-activity-section.tsx,1,1,1,14,1,1
